Date and Time,Temperature [°C],Humidity [%RH],Wind Speed [m/s],Gust Speed [m/s],Wind Direction,Rain [mm],Battery Status
2023-09-30 19:39:07.195546,16.2,70,1.0,1.3,N,17.1,OK
2023-09-30 19:39:55.361195,16.2,70,1.3,2.0,NW,17.1,OK
2023-09-30 19:40:43.191972,16.2,70,1.3,1.7,W,17.1,OK
2023-09-30 19:41:31.462706,16.2,70,1.0,1.7,NNW,17.1,OK
2023-09-30 19:42:19.192564,16.1,70,1.3,1.7,SW,17.1,OK
2023-09-30 19:43:07.669308,16.1,70,1.0,1.3,N,17.1,OK
2023-09-30 19:43:55.190907,16.1,70,1.3,2.0,NW,17.1,OK
2023-09-30 19:44:43.269814,16.1,71,1.0,1.3,NNW,17.1,OK
2023-09-30 19:45:31.183373,16.1,71,3.0,4.0,WNW,17.1,OK
2023-09-30 19:45:31.800498,16.1,71,3.0,4.0,WNW,17.1,OK
2023-09-30 19:46:19.657182,16.1,71,2.3,4.0,NW,17.1,OK
2023-09-30 19:47:07.187146,16.1,71,1.0,1.3,N,17.1,OK
2023-09-30 19:47:07.813005,16.1,71,1.0,1.3,N,17.1,OK
2023-09-30 19:47:55.585638,16.1,71,2.0,3.0,W,17.1,OK
2023-09-30 19:48:43.182300,16.1,71,1.7,2.7,N,17.1,OK
2023-09-30 19:48:43.704442,16.1,71,1.7,2.7,N,17.1,OK
2023-09-30 19:49:31.263175,16.1,71,2.0,2.7,W,17.1,OK
2023-09-30 19:50:19.181973,16.1,71,1.3,2.3,N,17.1,OK
2023-09-30 19:51:07.578691,16.1,71,2.3,3.0,NE,17.1,OK
2023-09-30 19:51:55.173345,16.1,71,1.7,2.3,NW,17.1,OK
2023-09-30 19:51:55.681459,16.1,71,1.7,2.3,NW,17.1,OK
2023-09-30 19:53:31.161887,16.1,70,2.3,2.7,NW,17.1,OK
2023-09-30 19:53:31.780991,16.1,70,2.3,2.7,NW,17.1,OK
2023-09-30 19:54:19.267774,16.1,70,2.3,3.0,NW,17.1,OK
2023-09-30 19:55:07.174410,16.1,70,1.0,1.7,NE,17.1,OK
2023-09-30 19:55:55.479211,16.1,70,1.3,1.7,WNW,17.1,OK
2023-09-30 19:56:43.172037,16.1,70,1.3,1.7,W,17.1,OK
2023-09-30 19:57:31.612682,16.1,70,1.0,1.7,NE,17.1,OK
2023-09-30 19:58:19.173559,16.1,70,1.3,2.0,N,17.1,OK
2023-09-30 19:58:19.710510,16.1,70,1.3,2.0,N,17.1,OK
2023-09-30 19:59:07.588253,16.1,70,1.3,2.0,NNW,17.1,OK
2023-09-30 19:59:55.167904,16.1,70,0.6,1.0,W,17.1,OK
2023-09-30 20:00:43.566881,16.1,70,0.6,1.3,NW,17.1,OK
2023-09-30 20:01:31.166464,16.0,70,0.3,0.6,W,17.1,OK
2023-09-30 20:02:19.524143,16.0,70,1.0,1.7,N,17.1,OK
2023-09-30 20:03:07.164190,16.0,70,1.3,2.7,NW,17.1,OK
2023-09-30 20:03:07.780081,16.0,70,1.3,2.7,NW,17.1,OK
2023-09-30 20:03:55.560738,16.0,70,1.7,2.7,NW,17.1,OK
2023-09-30 20:04:43.166549,16.0,70,2.0,2.7,N,17.1,OK
2023-09-30 20:04:43.783625,16.0,70,2.0,2.7,N,17.1,OK
2023-09-30 20:05:31.526344,16.0,70,1.0,1.7,SSW,17.1,OK
2023-09-30 20:06:19.160094,16.0,70,0.6,1.0,N,17.1,OK
2023-09-30 20:06:19.802128,16.0,70,0.6,1.0,N,17.1,OK
2023-09-30 20:07:55.673552,16.0,70,1.7,2.3,N,17.1,OK
2023-09-30 20:08:43.172337,16.0,70,2.3,3.4,NW,17.1,OK
2023-09-30 20:09:31.161100,16.0,70,1.0,1.7,N,17.1,OK
2023-09-30 20:10:19.383055,16.0,70,1.0,1.7,SW,17.1,OK
2023-09-30 20:11:07.155694,16.0,70,1.0,1.7,S,17.1,OK
2023-09-30 20:11:55.409499,16.0,70,1.0,1.7,NW,17.1,OK
2023-09-30 20:12:43.154320,16.0,70,2.0,3.0,NW,17.1,OK
2023-09-30 20:12:43.702401,16.0,70,2.0,3.0,NW,17.1,OK
2023-09-30 20:13:31.547188,16.0,70,2.7,3.7,E,17.1,OK
2023-09-30 20:14:19.152189,16.0,70,1.3,2.3,NW,17.1,OK
2023-09-30 20:14:19.777964,16.0,70,1.3,2.3,NW,17.1,OK
2023-09-30 20:15:07.368756,16.0,70,2.0,2.3,NNW,17.1,OK
2023-09-30 20:15:55.149481,16.0,70,2.3,2.7,W,17.1,OK
2023-09-30 20:15:55.743634,16.0,70,2.3,2.7,W,17.1,OK
2023-09-30 20:16:43.412307,16.0,70,2.0,3.4,NW,17.1,OK
2023-09-30 20:17:31.148060,16.0,70,2.3,3.4,N,17.1,OK
2023-09-30 20:17:31.720218,16.0,70,2.3,3.4,N,17.1,OK
2023-09-30 20:18:19.516004,16.0,70,2.3,3.0,NW,17.1,OK
2023-09-30 20:19:07.146645,16.0,70,2.0,2.3,E,17.1,OK
2023-09-30 20:19:07.679715,16.0,70,2.0,2.3,E,17.1,OK
2023-09-30 20:19:55.503382,16.0,70,1.0,2.0,W,17.1,OK
2023-09-30 20:20:43.143248,16.0,70,1.0,2.0,W,17.1,OK
2023-09-30 20:20:43.702173,16.0,70,1.0,2.0,W,17.1,OK
2023-09-30 20:21:31.425045,16.0,70,1.0,1.7,N,17.1,OK
2023-09-30 20:22:19.632035,16.0,70,1.3,1.7,SW,17.1,OK
2023-09-30 20:23:55.136563,15.9,70,1.3,1.7,N,17.1,OK
2023-09-30 20:24:43.288252,15.9,70,1.3,2.3,W,17.1,OK
2023-09-30 20:25:31.137006,15.9,70,2.3,3.0,N,17.1,OK
2023-09-30 20:26:19.499818,15.9,70,2.3,3.0,NNW,17.1,OK
2023-09-30 20:27:07.134481,15.9,70,1.7,2.7,N,17.1,OK
2023-09-30 20:27:55.477330,15.9,70,1.3,2.0,WNW,17.1,OK
2023-09-30 20:28:43.131191,15.9,70,2.0,2.7,N,17.1,OK
2023-09-30 20:28:43.743122,15.9,70,2.0,2.7,N,17.1,OK
2023-09-30 20:29:31.505759,16.0,70,1.7,2.3,NW,17.1,OK
2023-09-30 20:30:19.129684,16.0,70,2.7,3.7,NW,17.1,OK
2023-09-30 20:31:07.519381,16.0,70,3.0,3.7,NW,17.1,OK
2023-09-30 20:31:55.131069,16.0,70,2.3,3.4,N,17.1,OK
2023-09-30 20:31:55.799249,16.0,70,2.3,3.4,N,17.1,OK
2023-09-30 20:32:43.513975,16.0,70,1.0,1.7,N,17.1,OK
2023-09-30 20:33:31.125755,16.0,70,1.3,2.0,NNW,17.1,OK
2023-09-30 20:33:31.680847,16.0,70,1.3,2.0,NNW,17.1,OK
2023-09-30 20:34:19.539579,16.0,70,1.7,2.0,NW,17.1,OK
2023-09-30 20:35:07.128195,16.0,70,2.0,2.7,NE,17.1,OK
2023-09-30 20:35:07.730293,16.0,70,2.0,2.7,NE,17.1,OK
2023-09-30 20:35:55.497940,16.0,70,3.4,4.0,WNW,17.1,OK
2023-09-30 20:36:43.119864,16.0,69,3.0,4.0,W,17.1,OK
2023-09-30 20:36:43.664786,16.0,69,3.0,4.0,W,17.1,OK
2023-09-30 20:38:19.493341,16.0,69,1.7,2.7,NW,17.1,OK
2023-09-30 20:39:07.193141,16.0,70,1.3,2.3,NW,17.1,OK
2023-09-30 20:39:55.116930,16.0,69,3.0,3.7,NW,17.1,OK
2023-09-30 20:40:43.405493,16.0,69,2.0,3.0,N,17.1,OK
2023-09-30 20:41:31.119431,16.0,69,2.7,3.7,NW,17.1,OK
2023-09-30 20:42:19.547186,16.0,69,2.3,2.7,NW,17.1,OK
2023-09-30 20:43:07.109892,16.0,69,2.3,3.4,NW,17.1,OK
2023-09-30 20:43:07.723965,16.0,69,2.3,3.4,NW,17.1,OK
2023-09-30 20:43:55.492621,16.0,69,2.7,3.4,NE,17.1,OK
2023-09-30 20:44:43.111509,16.0,68,2.0,2.7,NW,17.1,OK
2023-09-30 20:44:43.740615,16.0,68,2.0,2.7,NW,17.1,OK
2023-09-30 20:45:31.308390,16.0,69,1.0,1.7,N,17.1,OK
2023-09-30 20:46:19.112295,16.1,68,2.3,3.0,N,17.1,OK
2023-09-30 20:46:19.728232,16.1,68,2.3,3.0,N,17.1,OK
2023-09-30 20:47:07.544082,16.0,68,1.0,1.7,S,17.1,OK
2023-09-30 20:47:55.112900,16.0,68,1.3,1.7,N,17.1,OK
2023-09-30 20:47:55.696854,16.0,68,1.3,1.7,N,17.1,OK
2023-09-30 20:48:43.453754,16.0,68,1.0,1.3,W,17.1,OK
2023-09-30 20:49:31.108415,16.0,68,2.3,2.7,NW,17.1,OK
2023-09-30 20:49:31.718555,16.0,68,2.3,2.7,NW,17.1,OK
2023-09-30 20:50:19.535392,16.0,68,2.0,2.7,N,17.1,OK
2023-09-30 20:51:07.103063,15.9,68,1.0,1.3,NW,17.1,OK
2023-09-30 20:51:07.725203,15.9,68,1.0,1.3,NW,17.1,OK
2023-09-30 20:51:55.505845,15.9,69,1.0,2.0,NW,17.1,OK
2023-09-30 20:52:43.724806,15.9,69,1.3,2.0,NW,17.1,OK
2023-09-30 20:53:31.099688,15.9,69,1.3,1.7,NW,17.1,OK
2023-09-30 20:54:19.100382,15.9,68,1.3,1.7,NW,17.1,OK
2023-09-30 20:55:07.313102,15.8,69,0.6,1.3,SE,17.1,OK
2023-09-30 20:55:55.097879,15.8,69,1.0,1.3,NW,17.1,OK
2023-09-30 20:56:43.524617,15.8,68,2.0,2.7,NW,17.1,OK
2023-09-30 20:57:31.095392,15.9,68,1.7,2.3,NW,17.1,OK
2023-09-30 20:57:31.629529,15.9,68,1.7,2.3,NW,17.1,OK
2023-09-30 20:58:19.316372,15.9,69,1.3,2.0,NW,17.1,OK
2023-09-30 20:59:07.094052,15.8,69,1.3,1.7,NW,17.1,OK
2023-09-30 20:59:07.677110,15.8,69,1.3,1.7,NW,17.1,OK
2023-09-30 20:59:55.518851,15.8,69,1.0,1.7,N,17.1,OK
2023-09-30 21:00:43.091774,15.8,69,0.6,1.0,NW,17.1,OK
2023-09-30 21:01:31.464435,15.8,69,1.3,1.7,NW,17.1,OK
2023-09-30 21:02:19.091340,15.8,69,1.0,1.3,NW,17.1,OK
2023-09-30 21:02:19.735337,15.8,69,1.0,1.3,NW,17.1,OK
2023-09-30 21:03:07.525033,15.7,69,1.7,2.0,N,17.1,OK
2023-09-30 21:03:55.091784,15.7,69,1.3,2.0,N,17.1,OK
2023-09-30 21:03:55.713669,15.7,69,1.3,2.0,N,17.1,OK
2023-09-30 21:04:43.458445,15.7,70,0.6,1.0,NW,17.1,OK
2023-09-30 21:05:31.086293,15.6,70,0.6,1.0,NW,17.1,OK
2023-09-30 21:05:31.666381,15.6,70,0.6,1.0,NW,17.1,OK
2023-09-30 21:06:19.506250,15.6,70,0.6,1.0,N,17.1,OK
2023-09-30 21:07:07.730948,15.5,70,1.3,2.0,NW,17.1,OK
2023-09-30 21:08:43.083505,15.5,70,0.6,1.3,W,17.1,OK
2023-09-30 21:09:31.220109,15.5,70,1.3,2.0,W,17.1,OK
2023-09-30 21:10:19.086106,15.4,70,1.0,1.3,N,17.1,OK
2023-09-30 21:11:07.432781,15.4,70,1.0,1.3,NW,17.1,OK
2023-09-30 21:11:55.077583,15.4,70,1.3,2.3,NW,17.1,OK
2023-09-30 21:12:43.410474,15.4,70,1.7,2.3,NNW,17.1,OK
2023-09-30 21:13:31.080095,15.4,70,1.3,2.3,N,17.1,OK
2023-09-30 21:13:31.715309,15.4,70,1.3,2.3,N,17.1,OK
2023-09-30 21:14:19.352930,15.4,70,2.0,2.3,NW,17.1,OK
2023-09-30 21:15:07.079676,15.4,70,1.3,2.0,W,17.1,OK
2023-09-30 21:15:07.711821,15.4,70,1.3,2.0,W,17.1,OK
2023-09-30 21:15:55.260587,15.4,70,1.7,2.0,W,17.1,OK
2023-09-30 21:16:43.075396,15.4,70,0.6,1.3,N,17.1,OK
2023-09-30 21:16:43.705209,15.4,70,0.6,1.3,N,17.1,OK
2023-09-30 21:17:31.483079,15.4,70,1.0,1.3,NW,17.1,OK
2023-09-30 21:18:19.073788,15.4,70,1.3,2.0,N,17.1,OK
2023-09-30 21:18:19.703911,15.4,70,1.3,2.0,N,17.1,OK
2023-09-30 21:19:07.515723,15.3,70,1.0,1.3,NW,17.1,OK
2023-09-30 21:19:55.068425,15.3,70,1.7,2.7,NW,17.1,OK
2023-09-30 21:19:55.688407,15.3,70,1.7,2.7,NW,17.1,OK
2023-09-30 21:20:43.491289,15.3,70,0.6,1.3,NW,17.1,OK
2023-09-30 21:21:31.066975,15.3,70,2.3,3.4,NNW,17.1,OK
2023-09-30 21:21:31.649998,15.3,70,2.3,3.4,NNW,17.1,OK
2023-09-30 21:23:07.537610,15.3,70,1.7,2.3,NW,17.1,OK
2023-09-30 21:23:55.126389,15.3,70,0.6,1.0,SSE,17.1,OK
2023-09-30 21:24:43.065179,15.3,70,0.3,0.6,NW,17.1,OK
2023-09-30 21:25:31.338913,15.3,70,0.6,1.0,NW,17.1,OK
2023-09-30 21:26:19.061692,15.3,70,0.3,1.0,NW,17.1,OK
2023-09-30 21:27:07.403486,15.2,70,1.0,1.3,NW,17.1,OK
2023-09-30 21:27:55.059123,15.2,70,1.0,1.3,NW,17.1,OK
2023-09-30 21:27:55.630254,15.2,70,1.0,1.3,NW,17.1,OK
2023-09-30 21:28:43.464951,15.2,70,1.0,1.7,W,17.1,OK
2023-09-30 21:29:31.054713,15.1,70,0.6,1.0,NW,17.1,OK
2023-09-30 21:29:31.644842,15.1,70,0.6,1.0,NW,17.1,OK
2023-09-30 21:30:19.427680,15.1,70,0.6,1.0,NNW,17.1,OK
2023-09-30 21:31:07.052285,15.1,71,1.7,2.0,NW,17.1,OK
2023-09-30 21:31:55.446030,15.0,71,1.3,2.0,NW,17.1,OK
2023-09-30 21:32:43.054979,15.0,71,1.3,1.7,NW,17.1,OK
2023-09-30 21:32:43.719982,15.0,71,1.3,1.7,NW,17.1,OK
2023-09-30 21:33:31.474622,15.0,71,1.3,1.7,NW,17.1,OK
2023-09-30 21:34:19.051400,15.0,71,1.0,1.7,W,17.1,OK
2023-09-30 21:34:19.633468,15.0,71,1.0,1.7,W,17.1,OK
2023-09-30 21:35:07.452190,15.0,71,1.0,1.3,NW,17.1,OK
2023-09-30 21:35:55.051121,15.0,71,0.6,1.0,W,17.1,OK
2023-09-30 21:35:55.717940,15.0,71,0.6,1.0,W,17.1,OK
2023-09-30 21:36:43.496716,15.0,71,0.3,0.6,N,17.1,OK
2023-09-30 21:37:31.691691,15.0,71,0.6,1.0,NW,17.1,OK
2023-09-30 21:38:19.032377,14.9,71,0.6,1.3,N,17.1,OK
2023-09-30 21:39:07.043050,14.9,71,1.0,1.7,NNW,17.1,OK
2023-09-30 21:39:55.243933,14.9,71,1.0,1.7,NW,17.1,OK
2023-09-30 21:40:43.041778,14.9,71,1.0,1.7,NW,17.1,OK
2023-09-30 21:41:31.457420,14.9,71,1.3,2.0,NW,17.1,OK
2023-09-30 21:42:19.042267,14.9,71,2.3,3.0,E,17.1,OK
2023-09-30 21:43:07.476056,14.9,71,1.0,1.7,N,17.1,OK
2023-09-30 21:43:55.043855,14.9,71,1.3,1.7,NW,17.1,OK
2023-09-30 21:43:55.662757,14.9,71,1.3,1.7,NW,17.1,OK
2023-09-30 21:44:43.444682,14.9,71,1.0,1.7,NW,17.1,OK
2023-09-30 21:45:31.039259,14.9,71,0.6,1.3,W,17.1,OK
2023-09-30 21:45:31.645345,14.9,71,0.6,1.3,W,17.1,OK
2023-09-30 21:46:19.280122,14.9,71,0.6,1.3,NW,17.1,OK
2023-09-30 21:47:07.030911,14.9,71,1.7,2.3,NW,17.1,OK
2023-09-30 21:47:07.638947,14.9,71,1.7,2.3,NW,17.1,OK
2023-09-30 21:47:55.472609,14.9,71,1.7,2.3,N,17.1,OK
2023-09-30 21:48:43.033403,14.9,71,1.3,2.0,NW,17.1,OK
2023-09-30 21:48:43.631527,14.9,71,1.3,2.0,NW,17.1,OK
2023-09-30 21:49:31.452099,14.8,71,1.3,1.7,NW,17.1,OK
2023-09-30 21:50:19.034026,14.8,71,1.3,2.0,N,17.1,OK
2023-09-30 21:50:19.685975,14.8,71,1.3,2.0,N,17.1,OK
2023-09-30 21:51:07.470717,14.8,70,1.3,2.0,NW,17.1,OK
2023-09-30 21:51:55.469635,14.9,70,0.3,0.6,NNW,17.1,OK
2023-09-30 21:53:31.027046,14.9,71,1.3,1.7,NNW,17.1,OK
2023-09-30 21:54:19.148807,14.8,71,1.3,2.0,N,17.1,OK
2023-09-30 21:55:07.026512,14.9,70,2.0,2.3,NW,17.1,OK
2023-09-30 21:55:55.223405,14.9,70,1.7,2.3,NNW,17.1,OK
2023-09-30 21:56:43.024072,14.9,70,1.7,2.3,W,17.1,OK
2023-09-30 21:57:31.266020,14.9,70,1.3,2.0,NW,17.1,OK
2023-09-30 21:58:19.022777,14.9,70,2.3,3.0,NW,17.1,OK
2023-09-30 21:58:19.600732,14.9,70,2.3,3.0,NW,17.1,OK
2023-09-30 21:59:07.437530,14.9,70,1.3,1.7,NW,17.1,OK
2023-09-30 21:59:55.022296,14.9,70,1.3,1.7,NW,17.1,OK
2023-09-30 21:59:55.678244,14.9,70,1.3,1.7,NW,17.1,OK
2023-09-30 22:00:43.351887,14.9,70,1.0,1.7,NW,17.1,OK
2023-09-30 22:01:31.023703,14.9,70,1.0,1.3,N,17.1,OK
2023-09-30 22:02:19.432702,14.9,70,1.7,2.0,NW,17.1,OK
2023-09-30 22:03:07.015524,14.9,70,1.7,2.0,NNW,17.1,OK
2023-09-30 22:03:07.650397,14.9,70,1.7,2.0,NNW,17.1,OK
2023-09-30 22:03:55.348106,14.8,70,1.3,1.7,NW,17.1,OK
2023-09-30 22:04:43.015015,14.8,71,1.3,1.7,NW,17.1,OK
2023-09-30 22:04:43.669965,14.8,71,1.3,1.7,NW,17.1,OK
2023-09-30 22:05:31.431805,14.8,71,1.3,1.7,NW,17.1,OK
2023-09-30 22:06:19.015486,14.7,71,1.3,1.7,WNW,17.1,OK
2023-09-30 22:06:19.634451,14.7,71,1.3,1.7,WNW,17.1,OK
2023-09-30 22:07:55.508089,14.7,71,1.7,2.3,NW,17.1,OK
2023-09-30 22:08:43.052753,14.7,71,1.7,2.3,NW,17.1,OK
2023-09-30 22:09:31.008469,14.7,71,2.0,2.7,NW,17.1,OK
2023-09-30 22:10:19.265278,14.8,70,2.3,3.4,NW,17.1,OK
2023-09-30 22:11:07.007071,14.8,70,1.7,2.0,NW,17.1,OK
2023-09-30 22:11:55.421922,14.8,70,1.7,2.0,NW,17.1,OK
2023-09-30 22:12:43.008784,14.8,70,1.3,1.7,NNW,17.1,OK
2023-09-30 22:12:43.583747,14.8,70,1.3,1.7,NNW,17.1,OK
2023-09-30 22:13:31.429399,14.8,70,0.6,1.0,NW,17.1,OK
2023-09-30 22:14:19.004136,14.8,70,0.6,1.0,NW,17.1,OK
2023-09-30 22:14:19.548226,14.8,70,0.6,1.0,NW,17.1,OK
2023-09-30 22:15:07.442022,14.7,71,1.7,2.0,NW,17.1,OK
2023-09-30 22:15:55.000684,14.7,71,1.3,1.7,NW,17.1,OK
2023-09-30 22:15:55.602786,14.7,71,1.3,1.7,NW,17.1,OK
2023-09-30 22:16:43.185457,14.7,71,0.6,1.0,W,17.1,OK
2023-09-30 22:17:30.999201,14.6,71,0.6,1.3,NW,17.1,OK
2023-09-30 22:17:31.602370,14.6,71,0.6,1.3,NW,17.1,OK
2023-09-30 22:18:19.383217,14.6,71,1.3,2.0,N,17.1,OK
2023-09-30 22:19:06.996759,14.6,71,1.3,2.0,N,17.1,OK
2023-09-30 22:19:07.574922,14.6,71,1.3,2.0,N,17.1,OK
2023-09-30 22:19:55.430675,14.5,71,0.6,1.3,NW,17.1,OK
2023-09-30 22:20:42.997365,14.5,71,1.0,1.3,W,17.1,OK
2023-09-30 22:21:31.345108,14.5,71,0.6,1.0,NW,17.1,OK
2023-09-30 22:22:19.610962,14.5,71,0.6,1.0,NW,17.1,OK
2023-09-30 22:23:54.989546,14.5,71,0.6,1.0,NW,17.1,OK
2023-09-30 22:24:43.172200,14.5,71,0.6,1.3,SW,17.1,OK
2023-09-30 22:25:30.992921,14.4,71,0.6,1.0,NW,17.1,OK
2023-09-30 22:26:19.368876,14.4,71,1.3,2.0,NW,17.1,OK
2023-09-30 22:27:06.988549,14.4,71,1.0,1.3,W,17.1,OK
2023-09-30 22:27:07.490545,14.4,71,1.0,1.3,W,17.1,OK
2023-09-30 22:27:55.363344,14.4,71,1.3,2.3,N,17.1,OK
2023-09-30 22:28:42.992336,14.4,71,1.0,1.3,N,17.1,OK
2023-09-30 22:28:43.599005,14.4,71,1.0,1.3,N,17.1,OK
2023-09-30 22:29:31.226670,14.4,71,0.6,1.3,NE,17.1,OK
2023-09-30 22:30:18.985741,14.4,71,1.0,1.3,W,17.1,OK
2023-09-30 22:30:19.615734,14.4,71,1.0,1.3,W,17.1,OK
2023-09-30 22:31:07.386337,14.4,71,1.7,2.7,NNW,17.1,OK
2023-09-30 22:31:54.986288,14.4,71,1.7,2.7,N,17.1,OK
2023-09-30 22:32:43.378957,14.5,71,0.6,1.0,NW,17.1,OK
2023-09-30 22:33:30.982640,14.5,71,2.0,2.7,N,17.1,OK
2023-09-30 22:33:31.564768,14.5,71,2.0,2.7,N,17.1,OK
2023-09-30 22:34:19.205574,14.5,71,2.3,3.0,N,17.1,OK
2023-09-30 22:35:06.980130,14.5,71,1.3,2.0,W,17.1,OK
2023-09-30 22:35:07.619529,14.5,71,1.3,2.0,W,17.1,OK
2023-09-30 22:35:55.243134,14.5,71,2.0,2.7,S,17.1,OK
2023-09-30 22:36:42.976855,14.5,71,1.0,1.7,W,17.1,OK
2023-09-30 22:36:43.619854,14.5,71,1.0,1.7,W,17.1,OK
2023-09-30 22:38:18.972263,14.5,71,1.0,1.3,SW,17.1,OK
2023-09-30 22:38:19.532332,14.5,71,1.0,1.3,SW,17.1,OK
2023-09-30 22:39:07.079047,14.6,71,1.0,1.7,S,17.1,OK
2023-09-30 22:39:54.975000,14.6,71,1.0,1.7,W,17.1,OK
2023-09-30 22:40:43.291652,14.6,71,1.0,2.0,SE,17.1,OK
2023-09-30 22:41:30.967425,14.6,70,2.0,3.0,NNW,17.1,OK
2023-09-30 22:42:19.352171,14.6,70,2.3,3.4,NNE,17.1,OK
2023-09-30 22:43:06.971916,14.6,70,1.3,1.7,W,17.1,OK
2023-09-30 22:43:07.609009,14.6,70,1.3,1.7,W,17.1,OK
2023-09-30 22:43:55.370867,14.6,70,1.0,2.0,NW,17.1,OK
2023-09-30 22:44:42.966639,14.6,70,1.0,1.7,NW,17.1,OK
2023-09-30 22:44:43.549570,14.6,70,1.0,1.7,NW,17.1,OK
2023-09-30 22:45:31.142194,14.6,70,1.0,1.7,W,17.1,OK
2023-09-30 22:46:18.965908,14.6,70,0.6,1.3,NNW,17.1,OK
2023-09-30 22:46:19.546072,14.6,70,0.6,1.3,NNW,17.1,OK
2023-09-30 22:47:07.016819,14.6,70,1.7,2.3,NNW,17.1,OK
2023-09-30 22:47:54.960719,14.6,70,1.3,2.3,WNW,17.1,OK
2023-09-30 22:48:43.350339,14.6,70,1.7,2.3,WNW,17.1,OK
2023-09-30 22:49:30.959981,14.6,70,1.3,2.3,WNW,17.1,OK
2023-09-30 22:49:31.580160,14.6,70,1.3,2.3,WNW,17.1,OK
2023-09-30 22:50:19.369113,14.6,70,1.0,1.7,N,17.1,OK
2023-09-30 22:51:06.960539,14.6,70,0.6,1.3,NW,17.1,OK
2023-09-30 22:51:07.549737,14.6,70,0.6,1.3,NW,17.1,OK
2023-09-30 22:52:43.425277,14.6,70,1.3,2.0,W,17.1,OK
2023-09-30 22:53:30.983871,14.6,70,0.6,1.0,NW,17.1,OK
2023-09-30 22:54:18.959722,14.6,70,1.3,2.0,N,17.1,OK
2023-09-30 22:55:07.122481,14.6,70,1.3,2.0,SW,17.1,OK
2023-09-30 22:55:54.958373,14.6,70,0.3,1.0,NE,17.1,OK
2023-09-30 22:56:43.336026,14.6,70,1.0,1.3,NW,17.1,OK
2023-09-30 22:57:30.953736,14.6,70,1.3,2.0,W,17.1,OK
2023-09-30 22:57:31.515897,14.6,70,1.3,2.0,W,17.1,OK
2023-09-30 22:58:19.245730,14.6,70,2.0,2.7,NNW,17.1,OK
2023-09-30 22:59:06.952370,14.6,70,1.7,2.7,W,17.1,OK
2023-09-30 22:59:07.511487,14.6,70,1.7,2.7,W,17.1,OK
2023-09-30 22:59:55.181210,14.6,70,1.3,2.0,NNE,17.1,OK
2023-09-30 23:00:42.945071,14.6,70,1.7,2.3,W,17.1,OK
2023-09-30 23:00:43.566100,14.6,70,1.7,2.3,W,17.1,OK
2023-09-30 23:01:31.379084,14.6,70,1.0,2.0,WSW,17.1,OK
2023-09-30 23:02:18.944953,14.6,70,1.0,1.7,NW,17.1,OK
2023-09-30 23:03:07.327055,14.6,70,2.0,2.3,NW,17.1,OK
2023-09-30 23:03:54.946893,14.6,70,0.6,1.3,NW,17.1,OK
2023-09-30 23:03:55.476777,14.6,70,0.6,1.3,NW,17.1,OK
2023-09-30 23:04:43.338620,14.6,70,0.6,1.3,NW,17.1,OK
2023-09-30 23:05:30.946625,14.6,70,0.6,1.3,W,17.1,OK
2023-09-30 23:05:31.562543,14.6,70,0.6,1.3,W,17.1,OK
2023-09-30 23:06:19.305398,14.6,70,1.3,2.0,NW,17.1,OK
2023-09-30 23:07:07.505299,14.6,70,2.3,3.0,W,17.1,OK
2023-09-30 23:08:42.939118,14.6,70,1.0,1.7,NW,17.1,OK
2023-09-30 23:09:31.102781,14.6,70,2.0,2.7,WNW,17.1,OK
2023-09-30 23:10:18.937701,14.6,70,1.0,1.3,NW,17.1,OK
2023-09-30 23:11:07.243560,14.6,70,1.3,2.0,NW,17.1,OK
2023-09-30 23:11:54.937482,14.6,70,1.3,2.0,W,17.1,OK
2023-09-30 23:12:43.178488,14.6,70,0.6,1.0,N,17.1,OK
2023-09-30 23:13:30.936158,14.5,70,1.7,2.0,NW,17.1,OK
2023-09-30 23:13:31.513093,14.5,70,1.7,2.0,NW,17.1,OK
2023-09-30 23:14:19.351030,14.5,70,2.0,2.7,NW,17.1,OK
2023-09-30 23:15:06.933543,14.5,70,1.3,2.3,NW,17.1,OK
2023-09-30 23:15:07.460667,14.5,70,1.3,2.3,NW,17.1,OK
2023-09-30 23:15:55.226660,14.5,70,1.0,1.3,NW,17.1,OK
2023-09-30 23:16:42.934385,14.5,70,0.6,1.3,NNW,17.1,OK
2023-09-30 23:16:43.563519,14.5,70,0.6,1.3,NNW,17.1,OK
2023-09-30 23:17:31.121141,14.5,70,1.0,1.3,NW,17.1,OK
2023-09-30 23:18:18.931058,14.5,70,0.6,1.0,NW,17.1,OK
2023-09-30 23:19:07.325691,14.5,70,3.0,3.7,NW,17.1,OK
2023-09-30 23:19:54.930641,14.5,70,2.7,3.7,S,17.1,OK
2023-09-30 23:19:55.574698,14.5,70,2.7,3.7,S,17.1,OK
2023-09-30 23:20:43.270583,14.5,70,1.3,1.7,N,17.1,OK
2023-09-30 23:21:30.927423,14.5,70,1.0,1.3,NE,17.1,OK
2023-09-30 23:21:31.538173,14.5,70,1.0,1.3,NE,17.1,OK
2023-09-30 23:23:06.907689,14.5,70,1.0,1.3,SW,17.1,OK
2023-09-30 23:23:07.454968,14.5,70,1.0,1.3,SW,17.1,OK
2023-09-30 23:23:55.013665,14.5,70,1.3,1.7,NW,17.1,OK
2023-09-30 23:24:42.921448,14.5,70,1.3,1.7,SW,17.1,OK
